0                    0
0.0588235            0.00782924
0.117647             0.0285333
0.176471             0.083113
0.235294             0.199155
0.294118             0.387863
0.352941             0.612043
0.411765             0.800408
0.470588             0.91484
0.529412             0.963124
0.588235             0.963124
0.647059             0.914838
0.705882             0.800395
0.764706             0.611963
0.823529             0.387431
0.882353             0.197124
0.941176             0.0748646
1                    0
