0                    0
0.0588235            0.00231762
0.117647             0.0114263
0.176471             0.0455202
0.235294             0.145301
0.294118             0.356444
0.352941             0.643546
0.411765             0.854633
0.470588             0.954056
0.529412             0.986182
0.588235             0.986182
0.647059             0.954056
0.705882             0.854632
0.764706             0.643537
0.823529             0.356378
0.882353             0.144878
0.941176             0.0431385
1                    0
