0                    0.9
0.0384615            0.9
0.0769231            0.9
0.115385             0.9
0.153846             0.9
0.192308             0.9
0.230769             0.9
0.269231             0.9
0.307692             0.9
0.346154             0.9
0.384615             0.9
0.423077             0.9
0.461538             0.9
0.5                  0.9
0.538462             0.9
0.576923             0.9
0.615385             0.9
0.653846             0.9
0.692308             0.9
0.730769             0.9
0.769231             0.9
0.807692             0.9
0.846154             0.9
0.884615             0.9
0.923077             0.9
0.961538             0.9
1                    0.9
