0                    0
0.047619             0.0530443
0.0952381            0.111238
0.142857             0.178645
0.190476             0.257255
0.238095             0.346274
0.285714             0.441931
0.333333             0.537976
0.380952             0.626808
0.428571             0.70086
0.47619              0.753798
0.52381              0.781201
0.571429             0.780785
0.619048             0.752372
0.666667             0.697847
0.714286             0.621078
0.761905             0.527604
0.809524             0.423865
0.857143             0.315976
0.904762             0.20843
0.952381             0.103247
1                    0
