0                    0
0.047619             0.0571103
0.0952381            0.118912
0.142857             0.188141
0.190476             0.267324
0.238095             0.354136
0.285714             0.446823
0.333333             0.538277
0.380952             0.623645
0.428571             0.694497
0.47619              0.746036
0.52381              0.772714
0.571429             0.772524
0.619048             0.745265
0.666667             0.692566
0.714286             0.619248
0.761905             0.529251
0.809524             0.429431
0.857143             0.32325
0.904762             0.215636
0.952381             0.107496
1                    0
