0                    0
0.0588235            0.0162948
0.117647             0.048647
0.176471             0.115905
0.235294             0.234596
0.294118             0.404103
0.352941             0.595414
0.411765             0.763784
0.470588             0.878327
0.529412             0.933079
0.588235             0.933077
0.647059             0.87831
0.705882             0.763697
0.764706             0.595022
0.823529             0.402521
0.882353             0.228936
0.941176             0.0981123
1                    0
