0                    0
0.0588235            0.025798
0.117647             0.0679957
0.176471             0.142425
0.235294             0.259266
0.294118             0.414198
0.352941             0.584213
0.411765             0.736643
0.470588             0.845837
0.529412             0.901068
0.588235             0.901052
0.647059             0.845748
0.705882             0.736299
0.764706             0.583001
0.823529             0.410309
0.882353             0.247985
0.941176             0.113062
1                    0
