0                    0
0.0588235            0
0.117647             0
0.176471             4.02293e-06
0.235294             0.00039749
0.294118             0.0276874
0.352941             0.972313
0.411765             0.999603
0.470588             0.999996
0.529412             1
0.588235             1
0.647059             0.999996
0.705882             0.999603
0.764706             0.972313
0.823529             0.0276874
0.882353             0.00039749
0.941176             4.02293e-06
1                    0
